sku_id,week_start,pred
15036,2011-12-12,132.39275764087924
15056BL,2011-12-12,65.22857546105908
15056N,2011-12-12,88.60210573763374
20679,2011-12-12,36.06586877525218
20685,2011-12-12,70.88335052395101
20711,2011-12-12,35.69704765562214
20712,2011-12-12,107.83042467815731
20713,2011-12-12,158.0852112829499
20719,2011-12-12,215.7996681836465
20723,2011-12-12,157.58943527306334
20724,2011-12-12,279.9762942981354
20725,2011-12-12,240.52636167440076
20726,2011-12-12,183.8462682024716
20727,2011-12-12,219.27257343403488
20728,2011-12-12,181.2385004640857
20749,2011-12-12,98.1268658734619
20750,2011-12-12,42.63263156214078
20914,2011-12-12,87.21523891839128
20971,2011-12-12,214.9907627443345
20972,2011-12-12,154.4596944773545
21080,2011-12-12,198.6111192402919
21137,2011-12-12,270.97582547013485
21166,2011-12-12,206.22150734552957
21175,2011-12-12,196.96666355252964
21181,2011-12-12,313.14015209568373
21210,2011-12-12,109.6399360862762
21212,2011-12-12,426.5039977105308
21213,2011-12-12,278.0548248011701
21216,2011-12-12,45.19732346968142
21217,2011-12-12,76.32522496355753
21218,2011-12-12,33.99077652621509
21231,2011-12-12,95.23993315640121
21232,2011-12-12,180.09944706100026
21314,2011-12-12,106.53691748334766
21479,2011-12-12,218.40369746551588
21481,2011-12-12,129.5328854041392
21485,2011-12-12,127.39684158658063
21523,2011-12-12,71.45018292864064
21524,2011-12-12,42.633763627353765
21559,2011-12-12,37.976630068203946
21621,2011-12-12,34.0913243972121
21623,2011-12-12,52.529699459836905
21731,2011-12-12,268.5009359769721
21733,2011-12-12,184.56026065534834
21754,2011-12-12,48.12555941714469
21755,2011-12-12,48.45528287975245
21790,2011-12-12,246.88025693122384
21791,2011-12-12,158.65854596363278
21843,2011-12-12,57.17319778065304
21915,2011-12-12,455.63354554530537
21928,2011-12-12,169.43512155485658
21929,2011-12-12,166.88594358857674
21930,2011-12-12,111.01952641767598
21931,2011-12-12,257.2225079814664
21936,2011-12-12,66.86199417950684
21955,2011-12-12,36.806966683493165
21977,2011-12-12,351.3037206848727
22077,2011-12-12,168.99213338330625
22083,2011-12-12,114.98873699810851
22084,2011-12-12,120.06789542302187
22086,2011-12-12,919.8117669553648
22087,2011-12-12,0.0
22090,2011-12-12,0.0
22111,2011-12-12,260.12562987023176
22112,2011-12-12,282.16900534674636
22113,2011-12-12,147.63678975295312
22114,2011-12-12,258.85211008854384
22138,2011-12-12,205.4284248235525
22139,2011-12-12,150.69817597978113
22149,2011-12-12,161.1485957486355
22158,2011-12-12,144.70668064442833
22171,2011-12-12,37.98653383257123
22178,2011-12-12,288.8255527020741
22188,2011-12-12,131.85198695405197
22189,2011-12-12,174.0903448666329
22197,2011-12-12,2513.195500502894
22294,2011-12-12,164.49953178235762
22326,2011-12-12,228.5410217994873
22328,2011-12-12,216.37491211365423
22355,2011-12-12,404.23489962640986
22356,2011-12-12,253.2161300386594
22379,2011-12-12,0.0
22382,2011-12-12,96.47638198562686
22383,2011-12-12,100.57531287062824
22384,2011-12-12,76.53371173932705
22385,2011-12-12,170.96821158220075
22386,2011-12-12,209.9178902620926
22411,2011-12-12,204.0679537289339
22423,2011-12-12,220.3750379792765
22424,2011-12-12,66.6102421276467
22456,2011-12-12,45.024747500954
22457,2011-12-12,141.79517442511892
22467,2011-12-12,142.89270200864377
22469,2011-12-12,187.15085199239016
22470,2011-12-12,109.31483682467629
22492,2011-12-12,486.8933520619331
22499,2011-12-12,46.631788307175555
22501,2011-12-12,34.00074874996926
22502,2011-12-12,74.38254160483572
22507,2011-12-12,30.04365635348556
22551,2011-12-12,109.67028648419522
22554,2011-12-12,147.48699077087346
22556,2011-12-12,123.28257674047943
22585,2011-12-12,105.35934619611008
22605,2011-12-12,35.541210664413946
22607,2011-12-12,30.249450343005947
22622,2011-12-12,26.808787957501536
22624,2011-12-12,33.36711658006864
22625,2011-12-12,33.48941743586677
22629,2011-12-12,236.55841230543456
22630,2011-12-12,184.99737153079735
22632,2011-12-12,165.50346974348693
22659,2011-12-12,135.4420745557502
22666,2011-12-12,107.24057572008721
22693,2011-12-12,273.36544260860074
22697,2011-12-12,157.49287442171538
22698,2011-12-12,152.73758172640083
22699,2011-12-12,165.81305925228688
22720,2011-12-12,164.812834188836
22722,2011-12-12,160.73456583862063
22726,2011-12-12,186.31255994830443
22727,2011-12-12,171.77869266773837
22728,2011-12-12,179.68180544404896
22734,2011-12-12,172.5259519917497
22752,2011-12-12,121.6347941195604
22835,2011-12-12,166.64456637066203
22865,2011-12-12,332.67399609196985
22866,2011-12-12,271.280920489101
22867,2011-12-12,298.855473885588
22910,2011-12-12,450.2793857654654
22941,2011-12-12,143.9435626255779
22960,2011-12-12,185.48248995512543
22961,2011-12-12,305.1519662951482
22969,2011-12-12,264.9043810871506
23084,2011-12-12,2979.887289654148
23173,2011-12-12,360.5068397264377
23199,2011-12-12,6.720831221518806
23201,2011-12-12,295.7626382814576
23202,2011-12-12,173.86011017668181
23203,2011-12-12,393.0192244812808
23206,2011-12-12,159.503942234104
23209,2011-12-12,300.5061026461383
23243,2011-12-12,233.99163698624153
23245,2011-12-12,178.21574932897548
23284,2011-12-12,142.7882283198002
23298,2011-12-12,139.0389333258239
23344,2011-12-12,358.55916943116125
23355,2011-12-12,212.27710267882253
37449,2011-12-12,39.68248371538801
47566,2011-12-12,105.03358576878813
47566B,2011-12-12,41.35616546669298
47590A,2011-12-12,18.815632127566204
47590B,2011-12-12,18.57168691852408
48111,2011-12-12,34.02159653343524
48116,2011-12-12,8.75146881482873
48138,2011-12-12,49.19380368200799
48173C,2011-12-12,12.954883876669523
48184,2011-12-12,41.86917677405905
48185,2011-12-12,24.24541430950156
48187,2011-12-12,41.29999099066487
48188,2011-12-12,4.631871688893578
48194,2011-12-12,40.32639341981779
71459,2011-12-12,123.19074831474617
71477,2011-12-12,106.10029830461276
72741,2011-12-12,83.34485045435585
79321,2011-12-12,208.92361052830285
82482,2011-12-12,107.3857080111437
82483,2011-12-12,43.46846141693375
82484,2011-12-12,80.8987200268153
82486,2011-12-12,47.58498287681579
82494L,2011-12-12,145.32345403191434
82583,2011-12-12,72.0886869404439
82600,2011-12-12,163.927127518053
84029E,2011-12-12,252.2498002337177
84029G,2011-12-12,165.2074847038913
84077,2011-12-12,532.4121457163677
84078A,2011-12-12,35.458629466884915
84347,2011-12-12,430.4058481171578
84406B,2011-12-12,69.25635661771193
84755,2011-12-12,122.75334167062888
84836,2011-12-12,100.6399073922191
84879,2011-12-12,436.66091450806937
84946,2011-12-12,372.7074429138164
84970S,2011-12-12,246.94742697719508
84978,2011-12-12,200.53262533566183
84991,2011-12-12,250.2982737396019
84997A,2011-12-12,81.76655641516378
84997B,2011-12-12,72.99695214761073
84997C,2011-12-12,68.30671408308885
84997D,2011-12-12,89.30233373749131
85014A,2011-12-12,20.794566330010174
85014B,2011-12-12,21.196613223130942
85048,2011-12-12,34.07968065323025
85066,2011-12-12,37.62440108135887
85099B,2011-12-12,720.7336268305291
85099C,2011-12-12,220.89285123214827
85099F,2011-12-12,132.02753502026536
85123A,2011-12-12,198.76861081502287
85150,2011-12-12,62.28682117766904
85152,2011-12-12,220.07511330464504
15036,2011-12-19,130.1987597646139
15056BL,2011-12-19,8.510141344148602
15056N,2011-12-19,40.17205054174159
20679,2011-12-19,20.867988288447666
20685,2011-12-19,59.15999843094436
20711,2011-12-19,42.11731978053341
20712,2011-12-19,112.91518318528406
20713,2011-12-19,207.89120401931717
20719,2011-12-19,227.21593102241044
20723,2011-12-19,122.4022953090278
20724,2011-12-19,277.4626646103768
20725,2011-12-19,179.9793102324735
20726,2011-12-19,122.77130459189057
20727,2011-12-19,159.53065131820634
20728,2011-12-19,94.29043247631677
20749,2011-12-19,26.017972158499884
20750,2011-12-19,38.887042127923664
20914,2011-12-19,67.36783174301894
20971,2011-12-19,182.007592550882
20972,2011-12-19,145.48664886510548
21080,2011-12-19,205.9817888319722
21137,2011-12-19,206.07211701374322
21166,2011-12-19,126.49158039413715
21175,2011-12-19,144.45082983940827
21181,2011-12-19,275.6987082061943
21210,2011-12-19,83.39745253346712
21212,2011-12-19,416.2126664946809
21213,2011-12-19,358.0839226543973
21216,2011-12-19,4.779542443721315
21217,2011-12-19,37.53270383788099
21218,2011-12-19,33.97259200373551
21231,2011-12-19,82.10588948595617
21232,2011-12-19,178.90603331003987
21314,2011-12-19,85.85008412108671
21479,2011-12-19,150.25679365999287
21481,2011-12-19,89.9599317829547
21485,2011-12-19,104.3715962203089
21523,2011-12-19,44.04549477447971
21524,2011-12-19,35.22223906218702
21559,2011-12-19,38.532701451343
21621,2011-12-19,39.1158400434202
21623,2011-12-19,51.74064973001244
21731,2011-12-19,227.74483191271534
21733,2011-12-19,137.37565581850518
21754,2011-12-19,37.24501022878823
21755,2011-12-19,53.95489284751204
21790,2011-12-19,174.1050663537688
21791,2011-12-19,141.40921028639127
21843,2011-12-19,42.47261075546606
21915,2011-12-19,257.20995234866143
21928,2011-12-19,96.86238018921519
21929,2011-12-19,94.11899699235775
21930,2011-12-19,58.353390677361105
21931,2011-12-19,187.13779585000717
21936,2011-12-19,60.38709339024733
21955,2011-12-19,28.278911350780803
21977,2011-12-19,311.2342959847992
22077,2011-12-19,106.51879897698542
22083,2011-12-19,67.12516164198829
22084,2011-12-19,154.42013267182662
22086,2011-12-19,493.6385680950404
22087,2011-12-19,0.0
22090,2011-12-19,0.0
22111,2011-12-19,165.37961895712036
22112,2011-12-19,162.8328373239264
22113,2011-12-19,91.29806836902105
22114,2011-12-19,240.37628443575878
22138,2011-12-19,130.74166073176485
22139,2011-12-19,85.56268934313678
22149,2011-12-19,167.25816283680834
22158,2011-12-19,119.56335074766096
22171,2011-12-19,43.11657091037034
22178,2011-12-19,412.7186451538926
22188,2011-12-19,65.13328318677664
22189,2011-12-19,117.66947398734399
22197,2011-12-19,2073.3959463228107
22294,2011-12-19,79.95223740642315
22326,2011-12-19,178.40021191417605
22328,2011-12-19,73.64538087035733
22355,2011-12-19,400.6706738968494
22356,2011-12-19,201.35811139151724
22379,2011-12-19,61.32045060282101
22382,2011-12-19,133.08566266193037
22383,2011-12-19,111.36216686770648
22384,2011-12-19,86.37945205520856
22385,2011-12-19,185.05796673586224
22386,2011-12-19,200.5824387677594
22411,2011-12-19,136.19053815314516
22423,2011-12-19,162.6117077629874
22424,2011-12-19,36.66381520361132
22456,2011-12-19,37.13145049980638
22457,2011-12-19,126.80895531367604
22467,2011-12-19,117.75397844592281
22469,2011-12-19,228.43042462289173
22470,2011-12-19,166.50595862683363
22492,2011-12-19,356.12486086965583
22499,2011-12-19,38.07517733779364
22501,2011-12-19,16.070275593363295
22502,2011-12-19,121.85407896123208
22507,2011-12-19,32.161235218525434
22551,2011-12-19,116.65424647932409
22554,2011-12-19,118.52985017288141
22556,2011-12-19,113.66199224426273
22585,2011-12-19,112.85509320428267
22605,2011-12-19,29.918480872069413
22607,2011-12-19,29.28174308743293
22622,2011-12-19,20.880605234266607
22624,2011-12-19,24.12866485345387
22625,2011-12-19,24.900606483800768
22629,2011-12-19,191.89927155285253
22630,2011-12-19,165.8729498207023
22632,2011-12-19,116.99602551206517
